OriginASN,OriginASName,#Prefixes,%country
9121-Turk Telekomunikasyon Anonim Sirketi,41670.0,45.9133079178
47331-TTNet A.S.,14131,15.5699773023
34984-TELLCOM ILETISIM HIZMETLERI A.S.,5428.0,5.98073998986
16135-TURKCELL ILETISIM HIZMETLERI A.S.,5184.0,5.71189316644
20978-AVEA Iletisim Hizmetleri A.S.,2981.0,3.28455893695
8386-VODAFONE NET ILETISIM HIZMETLERI ANO,2774.0,3.05647986954
15897-Vodafone Telekomunikasyon A.S.,2260.0,2.49013861037
47524-Turksat Uydu Haberlesme ve Kablo TV ,1697.0,1.86980762026
15924-VODAFONE NET ILETISIM HIZMETLERI ANO,1666.0,1.83565085172
12978-DOGAN TV DIGITAL PLATFORM ISLETMECIL,1602.0,1.76513365213
8517-National Academic Network and Inform,1158.0,1.27592058
9021-Is Net Elektonik Bilgi Uretim Dagiti,618.0,0.6809317085
12735-TurkNet Iletisim Hizmetleri A.S,587.0,0.64677493995
721-DoD Network Information Center,512,0.564137596686
34296-MILLENI.COM,414.0,0.45615813482
9095-Istanbul Teknik Universitesi,384,0.423103197514
42926-Radore Veri Merkezi Hizmetleri A.S.,344.0,0.379029947773
197328-Istanbuldc Veri Merkezi Ltd. Sti,327.0,0.360298816633
8466-Ihsan Dogramaci Bilkent University,256,0.282068798343
386-754th Electronic Systems Group,256.0,0.282068798343
2592-Ege University,256,0.282068798343
1967-Middle East Technical University / O,256,0.282068798343
42910-Equinix Turkey Internet Hizmetleri A,224.0,0.24681019855
44558-Netonline Bilisim Sirketi LTD,220.0,0.242402873576
51559-Netinternet Bilisim Teknolojileri AS,200.0,0.220366248705
43260-DGN TEKNOLOJI A.S.,198,0.218162586218
8685-Doruk Iletisim ve Otomasyon Sanayi v,167.0,0.184005817669
59447-Istanbuldc Veri Merkezi Ltd. Sti,133.0,0.146543555389
39582-Grid Bilisim Teknolojileri A.S.,131.0,0.144339892902
34619-CIZGI TELEKOMUNIKASYON ANONIM SIRKET,119,0.13111791798
47883-KIBRIS MOBILE TELEKOMUNIKASYON LTD.,112.0,0.123405099275
43391-Netdirekt A.S.,106.0,0.116794111814
199484-SAGLAYICI Teknoloji Bilisim Yayincil,97.0,0.106877630622
12296-ADA-NET Internet ve Iletisim Hizmetl,96,0.105775799379
60721-Bursabil Konfeksiyon Tekstil Bilisim,90,0.0991648119174
42807-Aerotek Bilisim Sanayi ve Ticaret AS,86.0,0.0947574869433
48737-Dora Telekomunikasyon Hizmetleri AS,73.0,0.0804336807775
8678-Ankara Universitesi Rektorlugu,72.0,0.0793318495339
209737-unknown,69,0.0760263558034
43242-Aydogan Communication LTD.,67.0,0.0738226933163
25145-TEKNOTEL TELEKOMUNIKASYON SANAYI VE ,65,0.0716190308292
31365-Bilintel Bilisim Ticaret Limited Sir,64,0.0705171995857
20649-FiberSunucu internet Hizmetleri Ugur,63,0.0694153683422
29286-SKYLOGIC S.P.A.,60.0,0.0661098746116
15656-Nano Iletisim Bilisim Hizmetleri Tek,58,0.0639062121245
174-Cogent Communications,57.0,0.062804380881
49126-IHS Telekomunikasyon Ltd,49,0.0539897309328
44565-VITAL TEKNOLOJI TELEKOMUNIKASYON BIL,49,0.0539897309328
43352-Teletek Bulut Bilisim ve Iletisim Hi,44.0,0.0484805747152
57844-SPDNet Telekomunikasyon Hizmetleri B,43.0,0.0473787434716
8456-Bogazici University,41,0.0451750809846
29262-IDEAL HOSTING SUNUCU INTERNET HIZ. T,40,0.0440732497411
197633-Metronet Iletisim Teknoloji A.S.,40,0.0440732497411
49467-Inetmar internet Hizmetleri San. Tic,38,0.041869587254
60896-Sistem Network Company Ltd.,36.0,0.039665924767
397563-unknown,35,0.0385640935234
12908-Sabanci University,35,0.0385640935234
56582-NETFACTOR TELEKOMINIKASYON VE TEKNOL,33,0.0363604310364
8721-Hurriyet Gazetecilik & Matbacilik A.,32,0.0352585997929
51964-Equant Inc.,32,0.0352585997929
48953-Broadmax Iletisim Kollektif Sti,32.0,0.0352585997929
36351-SoftLayer Technologies Inc.,32,0.0352585997929
29060-ALKIM BASIN YAYIN ILETISIM LTD. STI.,32.0,0.0352585997929
2647-Societe Internationale de Telecommun,32,0.0352585997929
13138-Turk Ekonomi Bankasi Anonim Sirketi,32.0,0.0352585997929
12840-ATP,32,0.0352585997929
12729-HSBC BANK ANONIM SIRKETI,32.0,0.0352585997929
12180-Internap Network Services Corporatio,32,0.0352585997929
9009-M247 Ltd,29,0.0319531060623
714-Apple Inc.,29.0,0.0319531060623
15464-Ihlas Net A.S.,29,0.0319531060623
39356-Avanti Broadband Ltd,26,0.0286476123317
59674-Erhan Mahmut trading as "Aysima Bili,25,0.0275457810882
31689-Eastern Mediterranean University,25,0.0275457810882
208485-unknown,25.0,0.0275457810882
203377-Okkes Uzunca trading as Fiberserver ,25,0.0275457810882
47123-TI Sparkle Turkey Telekomunukasyon A,24,0.0264439498446
201411-GOKNET BILGI TEKNOLOJILERI VE TELEKO,24,0.0264439498446
18013-BNSTH,24.0,0.0264439498446
51557-FBS BILISIM COZUMLERI TIC LTD STI.,23,0.0253421186011
49879-ISIK Bilgisayar Internet ve Yayincil,23,0.0253421186011
12903-Garanti Bilisim Teknolojisi ve Ticar,22,0.0242402873576
61135-COMNET BILGI ILETISIM TEKNOLOJILERI ,21,0.0231384561141
199366-Yesilbir Bilisim Teknolojileri Bilgi,21,0.0231384561141
134094-Serverfield,21,0.0231384561141
6823-3C1B Telekomunikasyon ve Internet Hi,20,0.0220366248705
49632-Datatelekom Telekomunikasyon Hiz. Di,20,0.0220366248705
47894-VeriTeknik Bilisim Ltd.,20,0.0220366248705
47288-FIXNET Telekomunikasyon Limited Sirk,20,0.0220366248705
42868-Niobe Bilisim Teknolojileri Yazilim ,20,0.0220366248705
205399-Hostigger INC.,20,0.0220366248705
3188-Alastyr Telekomunikasyon A.S.,19,0.020934793627
206119-Veganet Teknolojileri ve Hizmetleri ,19,0.020934793627
201978-Osbil Technology Ltd.,19,0.020934793627
206375-Netspeed Internet AS,18,0.0198329623835
205951-Netlike Telekomunikasyon Hizmetleri ,18,0.0198329623835
196733-Eskisehir Bilisim Iletisim San. ve T,18,0.0198329623835
51540-Fikri DAL,17,0.01873113114
50941-Vargonen Teknoloji ve Bilisim Sanayi,17,0.01873113114
201160-Dogus Bilgi Islem ve Teknoloji Hizme,17,0.01873113114
15390-Selcuk Universitesi,17.0,0.01873113114
64655-unknown,16,0.0176292998964
47134-Eczacibasi Bilisim San.ve Tic. A.S.,16.0,0.0176292998964
205424-Ulunet Internet ve Iletisim Hizmetle,16,0.0176292998964
198436-GOLDSURF INTERNET LTD,16,0.0176292998964
12794-AKBANK TAS,16.0,0.0176292998964
29399-Ramtek Telekomunikasyon Hizmetleri S,15,0.0165274686529
51695-Nortel Networks Netas Telekomunikasy,14,0.0154256374094
44922-MEDYABIM INTERNET HIZMETLERI,14,0.0154256374094
39615-XrealNet Internet Ltd,14,0.0154256374094
15830-TELECITYGROUP INTERNATIONAL LIMITED,14,0.0154256374094
207787-unknown,13,0.0143238061659
197654-Eczacibasi Bilisim San.ve Tic. A.S.,13.0,0.0143238061659
16276-OVH SAS,13,0.0143238061659
8831-Finansbank AS,12.0,0.0132219749223
61345-FLYTOM NETWORKS LTD,12,0.0132219749223
41801-DATAFON ILETISIM A.S.,12,0.0132219749223
40676-Psychz Networks,12.0,0.0132219749223
207709-unknown,12,0.0132219749223
206991-Iksir Internet Hizmetleri A.S.,12,0.0132219749223
201364-TEKNOBOSS TEKNOLOJI VE DANISMANLIK H,12,0.0132219749223
198208-KKTC Telekom,12,0.0132219749223
9000-Eser Telekom,11,0.0121201436788
41296-Anadolu Bilisim Hizmetleri A.S.,11.0,0.0121201436788
204348-unknown,11,0.0121201436788
200719-MissDomain Group AB,11,0.0121201436788
197143-Netcen Teknoloji Ltd. Sti,11,0.0121201436788
12599-ATLAS ON-LINE,11,0.0121201436788
9074-KOC SISTEM BILGI VE ILETISIM HIZMETL,10,0.0110183124353
57152-TEKNET YAZLIM VE BILGISAYAR TEKNOLOJ,10,0.0110183124353
2686-AT&T Global Network Services LLC,10.0,0.0110183124353
43716-Istanbul Deniz Otobusleri San.Tic.A.,9,0.00991648119174
43356-Comtech Ticaret LTD.,9.0,0.00991648119174
41902-TURKUVAZ RADYO TELEVIZYON HABERLESME,9.0,0.00991648119174
201863-unknown,9,0.00991648119174
199608-Cuneyt Mentesoglu trading as "Birbir,9,0.00991648119174
198325-Yeni Telekom Internet Hizmetleri Ltd,9,0.00991648119174
12777-Eser Telekom,9,0.00991648119174
65517-unknown,8,0.00881464994821
65515-None,8,0.00881464994821
64736-unknown,8,0.00881464994821
64656-unknown,8,0.00881464994821
64653-unknown,8,0.00881464994821
62211-VODAFONE MOBILE OPERATIONS LTD.,8,0.00881464994821
60781-LeaseWeb Netherlands B.V.,8.0,0.00881464994821
59886-Layer Sistem tic. ltd. sti.,8,0.00881464994821
58151-National Library of Turkey,8,0.00881464994821
58059-WIFIBER HABERLESME TEKNOLOJILERI VE ,8,0.00881464994821
56643-Uzak Yazilim Ve Bilisim Sistemleri T,8,0.00881464994821
52033-AA TELEKOMUNIKASYON BILISIM TEKNOLOJ,8,0.00881464994821
49840-Enson Net Ltd Sti,8,0.00881464994821
48319-TUVTURK Kuzey Tasit Muayene Istasyon,8,0.00881464994821
34549-meerfarbig GmbH & Co. KG,8.0,0.00881464994821
34403-ING BANK ANONIM SIRKETI,8,0.00881464994821
33548-Unwired Broadband Inc.,8,0.00881464994821
31654-VODAFONE NET ILETISIM HIZMETLERI ANO,8,0.00881464994821
28746-TELCOROUTE TELEKOMUNIKASYON BILGI VE,8,0.00881464994821
24922-Hacettepe Universitesi,8,0.00881464994821
21245-MEDIANOVA INTERNET HIZMETLERI VE TIC,8,0.00881464994821
209853-unknown,8,0.00881464994821
209154-unknown,8,0.00881464994821
207429-unknown,8,0.00881464994821
206163-TASKAYA ELEKTRONIK HABERLESME HIZMET,8,0.00881464994821
205381-Mitues Global Teknolojiler Ltd. Sti.,8,0.00881464994821
202130-unknown,8,0.00881464994821
201928-Mustafa Akin trading as NETIYI TELEK,8,0.00881464994821
201520-Dedicated Telekomunikasyon Teknoloji,8,0.00881464994821
13238-YANDEX LLC,8,0.00881464994821
6453-TATA COMMUNICATIONS (AMERICA) INC,7,0.00771281870469
50875-NESS VERI ILETISIM TEKNOLOJILERI SAN,7.0,0.00771281870469
42724-unknown,7,0.00771281870469
35185-Kuveyt Turk Katilim Bankasi AS,7,0.00771281870469
34684-Allianz Sigorta A.S.,7,0.00771281870469
3257-GTT Communications Inc.,7,0.00771281870469
2872-Netcity Bilisim Teknolojileri Yazili,7,0.00771281870469
286-KPN B.V.,7,0.00771281870469
207508-unknown,7,0.00771281870469
202505-unknown,7,0.00771281870469
202365-unknown,7,0.00771281870469
201241-CYPKING NETWORK AND COMMUNICATION LT,7,0.00771281870469
199984-Bilrom Bilisim ve Medya Hizmetleri S,7,0.00771281870469
12891-Genel Kurmay Baskanligi,7,0.00771281870469
51625-Turkish Airlines Inc.,6,0.00661098746116
48292-CIKLET ILETISIM TASARIM VE ORG. TIC.,6.0,0.00661098746116
47952-ICT BULUT BILISIM A.S.,6,0.00661098746116
43331-KOC SISTEM BILGI VE ILETISIM HIZMETL,6.0,0.00661098746116
42626-ATATURK-UNIVERSITESI,6,0.00661098746116
42421-Turkiye Finans Katilim Bankasi A.S,6,0.00661098746116
39095-TURKIYE VAKIFLAR BANKASI TAO,6,0.00661098746116
35913-unknown,6,0.00661098746116
29434-Denizbank A.S.,6,0.00661098746116
207459-unknown,6,0.00661098746116
204457-unknown,6,0.00661098746116
203393-melisa Bilisim Teknolojileri,6,0.00661098746116
201079-AKA Bilisim Yazilim Arge Ins. Taah. ,6,0.00661098746116
198504-STAR SATELLITE COMMUNICATIONS COMPAN,6,0.00661098746116
19527-Google LLC,6,0.00661098746116
15169-Google LLC,6,0.00661098746116
13335-Cloudflare Inc,6,0.00661098746116
12861-Vestel Elektronik Sanayi ve Ticaret ,6,0.00661098746116
12444-TELNET TELEKOM HIZMETLERI ANONIM SIR,6,0.00661098746116
58293-ALFA ILETISIM HIZMETLERI PAZARLAMA T,5,0.00550915621763
50264-TEMA MAGAZACILIK HIZMETLERI TICARET ,5,0.00550915621763
50090-D ELEKTRONIK SANS OYUNLARI VE YAYINC,5,0.00550915621763
46573-Globalfrag,5,0.00550915621763
43417-Borusan Holding A.S.,5,0.00550915621763
33830-Bankalararasi Kart Merkezi AS,5,0.00550915621763
29144-Borsa Istanbul A.S.,5,0.00550915621763
29141-Bradler & Krantz GmbH & Co. KG,5,0.00550915621763
207983-unknown,5,0.00550915621763
205406-Hostio Solutions B.V.,5,0.00550915621763
205335-Posta ve Telgraf Teskilati Anonim Si,5,0.00550915621763
199907-RADE Bilisim ve Internet Hizmetleri ,5,0.00550915621763
198970-VERIMOR TELEKOMUNIKASYON A.S.,5,0.00550915621763
9215-Vmind Bilgi Teknolojileri Limited Si,4,0.00440732497411
8589-Nics Telekomunikasyon Ticaret Limite,4,0.00440732497411
8467-Ihsan Dogramaci Bilkent University,4,0.00440732497411
8100-QuadraNet Inc,4,0.00440732497411
7029-Windstream Communications LLC,4,0.00440732497411
61966-FMA Bilisim Teknolojileri Sanayi ve ,4,0.00440732497411
61132-TGS YER HIZMETLERI JSC,4,0.00440732497411
60847-Roitel Telekomunikasyon A.S.,4,0.00440732497411
60146-Konya Organize Sanayi,4,0.00440732497411
60027-DTV Haber ve Gorsel Yayincilik A.S.,4,0.00440732497411
59936-Krea Dogrudan Pazarlama Organizasyon,4,0.00440732497411
59895-CityNet Telekom Ltd.,4,0.00440732497411
56727-Information Networks Ltd.,4,0.00440732497411
5474-TOBB Economics and Technology Univer,4,0.00440732497411
51321-ALB MENKUL DEGERLER AS,4,0.00440732497411
50055-Hurkus Havayolu Tasimacilik ve Ticar,4,0.00440732497411
48895-Alternatifbank A.S.,4,0.00440732497411
