OriginASN,OriginASName,#Prefixes,%country
9198-JSC Kazakhtelecom,6830.0,49.7305956022
29355-Kcell JSC,2934.0,21.3630406291
21299-2DAY Telecom LLP,1458.0,10.6159895151
1257-TELE2,263,1.91495558468
39824-JSC Alma Telecommunications,205,1.49264598806
48503-Tele2 Sverige AB,183,1.33245958934
35104-JSC "Kaztranscom",156.0,1.13586719091
15736-JSC "Arna",102.0,0.742682394059
41798-JSC Transtelecom,99.0,0.720838794233
206026-Kar-Tel LLC,97,0.70627639435
25534-10G.KZ LLC,68,0.495121596039
8393-"ASTEL" JSC,67,0.487840396097
44546-ALFA TELECOM s.r.o.,60,0.436871996505
35566-2DAY Telecom LLP,54.0,0.393184796855
43994-SMARTNET TOO,49.0,0.356778797146
29555-Mobile Telecom-Service LLP,47,0.342216397262
60411-Network Kazakhstan LLC,45.0,0.327653997379
41124-BTcom Infocommunications Ltd.,44,0.320372797437
48716-PS Internet Company LLC,40.0,0.29124799767
59443-Baynur and P Ltd.,36,0.262123197903
29046-Radiobaylanys LLP,34,0.24756079802
57013-Eurasia Star Ltd.,33,0.240279598078
51997-LLP Asket,33.0,0.240279598078
57826-Svyaz-INKOM-Servis i telekommunikats,32.0,0.232998398136
43873-AB GROUP LLC,32.0,0.232998398136
41371-BiKaDa TOO,32.0,0.232998398136
13082-2DAY Telecom LLP,32.0,0.232998398136
59583-Network Kazakhstan LLC,28,0.203873598369
200590-NLS Kazakhstan LLC,28,0.203873598369
61367-TOO "B-TEL",24,0.174748798602
20578-KATELCO,24,0.174748798602
8492-"OBIT" Ltd.,22.0,0.160186398719
50482-JSC Kazakhtelecom,21.0,0.152905198777
200532-LLP "Kompaniya Hoster.KZ",21,0.152905198777
8720-Aspan telecom,20,0.145623998835
43370-"OBIT" Ltd.,19,0.138342798893
51964-Equant Inc.,16,0.116499199068
41419-KazRENA,16,0.116499199068
2647-Societe Internationale de Telecommun,16,0.116499199068
21282-KazNIC Organization,16.0,0.116499199068
202958-LLP "Kompaniya Hoster.KZ",16,0.116499199068
35168-TNS-Plus LLP,14.0,0.101936799185
51878-TOO "IK-Broker",12.0,0.087374399301
48450-Buzachi Operating Ltd.,12.0,0.087374399301
44173-National Innovation Center LLC,12,0.087374399301
41007-CTC ASTANA LTD,11,0.0800931993592
56568-X-COMMUNICATION LLP,10,0.0728119994175
60757-unknown,9,0.0655307994757
8430-"Complex Service Company" LLC,8,0.058249599534
48597-Tele.RU Ltd.,8,0.058249599534
41284-Limited Liability Company Vostok On-,8,0.058249599534
197686-JSC Kazteleport - subsidiary of Nati,8,0.058249599534
197079-Digital System Servis,8.0,0.058249599534
205516-DALANET LLP,7,0.0509683995922
42770-Kar-Tel LLC,6,0.0436871996505
15549-National Information Technologies Jo,6,0.0436871996505
9229-SPEEDCAST Limited,5,0.0364059997087
31525-Satti Telecom LLC,5,0.0364059997087
206766-LLC "Internet Tehnologii",5,0.0364059997087
203087-PE Fedinyak Sergey Vyacheslavovich,5,0.0364059997087
13238-YANDEX LLC,5,0.0364059997087
6704-Citylan LLC,4,0.029124799767
60252-Ost LLC,4.0,0.029124799767
57950-Aksoran LLP,4,0.029124799767
57466-Eurasian Trade System Commodity Exch,4,0.029124799767
51979-AKSYCOM LTD,4,0.029124799767
51162-JSC Kazteleport - subsidiary of Nati,4,0.029124799767
50673-Serverius Holding B.V.,4,0.029124799767
50107-tcp cloud a.s.,4,0.029124799767
49393-Solutions Factory Ltd.,4,0.029124799767
44653-JSC People's Savings Bank Kazakhstan,4,0.029124799767
42429-Tele.RU Ltd.,4,0.029124799767
41800-TOO "Metro Net",4,0.029124799767
41329-SkyMobile LTD,4.0,0.029124799767
39433-JSC Kazkommertsbank,4,0.029124799767
35673-JSC Kaspi Bank,4,0.029124799767
25548-SCS-Telecom Ltd.,4,0.029124799767
208450-unknown,4,0.029124799767
207446-unknown,4,0.029124799767
205559-Intarget Solutions LLC,4.0,0.029124799767
203886-Davion TOO,4,0.029124799767
203481-AstanaMegatel Ltd.,4,0.029124799767
202293-unknown,4,0.029124799767
200962-LLC Citicom Systems,4,0.029124799767
200688-Gologramma LLP,4,0.029124799767
59498-Teraline Telecom Svyaz LLC,3.0,0.0218435998252
3216-PJSC "Vimpelcom",3,0.0218435998252
207966-unknown,3,0.0218435998252
206751-Fibre Optix LLC,3,0.0218435998252
204804-,3,0.0218435998252
204706-None,3,0.0218435998252
8342-JSC RTComm.RU,2,0.0145623998835
62062-Network Kazakhstan LLC,2,0.0145623998835
61185-10G.KZ LLC,2,0.0145623998835
60286-Agency-KA Ltd.,2,0.0145623998835
60186-Eurasian Development Bank,2.0,0.0145623998835
56698-Karachaganak Petroleum Operating b.v,2,0.0145623998835
51363-Telepatiya Ltd,2,0.0145623998835
51192-TOO Platinum Telecom,2,0.0145623998835
50386-LLC "Communication Industrial comple,2,0.0145623998835
49505-OOO "Network of data-centers "Select,2,0.0145623998835
48502-ForteBank JSC.,2,0.0145623998835
48096-OOO IT-Grad,2,0.0145623998835
48007-Kazsatnet JSC,2,0.0145623998835
47872-Sofia Connect EAD,2,0.0145623998835
43934-Republic Governmental Enterprise Kaz,2,0.0145623998835
41413-Nurbank JSC,2,0.0145623998835
39763-Bank Astany JSC,2,0.0145623998835
39188-ICON LTD,2,0.0145623998835
36351-SoftLayer Technologies Inc.,2,0.0145623998835
34665-"AIRABA" D.O.O. Sarajevo,2,0.0145623998835
31863-Centrilogic Inc.,2,0.0145623998835
25349-Academset Ltd,2,0.0145623998835
208448-unknown,2,0.0145623998835
208356-unknown,2.0,0.0145623998835
20535-Insat GmbH,2,0.0145623998835
198787-North Caspian Operating Company B.V.,2,0.0145623998835
198605-AVAST Software s.r.o.,2,0.0145623998835
16276-OVH SAS,2,0.0145623998835
15850-OAO Cyberplat,2,0.0145623998835
1239-Sprint,2,0.0145623998835
6453-TATA COMMUNICATIONS (AMERICA) INC,1,0.00728119994175
62111-Limited Liability Partnership ENRC K,1,0.00728119994175
61392-TOO "K-net",1,0.00728119994175
60708-KazNIC Organization,1,0.00728119994175
58172-TOO Open WiFi Corporation,1,0.00728119994175
58033-PARSUN NETWORK SOLUTIONS PTY LTD,1,0.00728119994175
57724-DDOS-GUARD LTD,1,0.00728119994175
53889-Micfo LLC.,1,0.00728119994175
51833-Association of IT Companies of Kazak,1,0.00728119994175
51340-Transport Holding of Almaty City LLP,1,0.00728119994175
51236-betting office "Olimp Kz" LLC,1,0.00728119994175
51088-A2B IP B.V.,1,0.00728119994175
49981-WorldStream B.V.,1,0.00728119994175
49089-JSC "Kaztranscom",1,0.00728119994175
4809-China Telecom Next Generation Carrie,1,0.00728119994175
44444-Forcepoint Cloud Ltd,1,0.00728119994175
43999-Association Internet Traffic Exchang,1,0.00728119994175
43601-JSC BankCenterCredit,1,0.00728119994175
43350-NForce Entertainment B.V.,1,0.00728119994175
43215-JSC Business and Technology Services,1,0.00728119994175
