OriginASN,OriginASName,#Prefixes,%country
8151-Uninet S.A. de C.V.,52406.0,51.0739903321
13999-Mega Cable S.A. de C.V.,7778.0,7.58030562919
6503-Axtel S.A.B. de C.V.,5222.0,5.08927179167
4323-tw telecom holdings inc.,5129.0,4.99863558397
11172-Alestra S. de R.L. de C.V.,2560.0,2.49493216903
13591-Mexico Red de Telecomunicaciones S. ,2065.0,2.01251364416
11888-Television Internacional S.A. de C.V,1937.0,1.88776703571
6332-Telefonos del Noroeste S.A. de C.V.,1881,1.83319039451
28509-Cablemas Telecomunicaciones SA de CV,1678.0,1.63535007017
16960-Cablevision Red S.A de C.V.,1158.0,1.12856697334
22566-Maxcom Telecomunicaciones S.A.B. de ,720.0,0.70169967254
27672-SERVICIO Y EQUIPO EN TELEFONÃA IN,717.0,0.698775923905
18734-Operbes S.A. de C.V.,657.0,0.640300951193
22884-TOTAL PLAY TELECOMUNICACIONES SA DE ,635.0,0.618860127865
32098-Transtelco Inc,555.0,0.540893497583
28414-TOTAL PLAY TELECOMUNICACIONES SA DE ,520.0,0.506783096835
13579-INFOTEC Centro de Investigacion e In,520.0,0.506783096835
278-Universidad Nacional Autonoma de Mex,514.0,0.500935599563
28548-CablevisiÃ³n S.A. de C.V.,399,0.388858568533
19332-Marcatel Com S.A. de C.V.,368.0,0.358646499298
28469-AT&T COMUNICACIONES DIGITALES S DE R,332.0,0.323561515671
2549-Universidad de Guadalajara,320,0.311866521129
6342-Instituto TecnolÃ³gico y de Estudi,318.0,0.309917355372
3596-Universidad Autonoma Metropolitana,318,0.309917355372
28554-Cablemas Telecomunicaciones SA de CV,317.0,0.308942772493
3549-Level 3 Communications Inc.,316,0.307968189615
28512-Cablemas Telecomunicaciones SA de CV,312.0,0.304069858101
10436-Instituto TecnolÃ³gico y de Estudi,288.0,0.280679869016
7438-Pegaso PCS S.A. de C.V.,286.0,0.278730703259
17072-TOTAL PLAY TELECOMUNICACIONES SA DE ,282.0,0.274832371745
174-Cogent Communications,273.0,0.266061125838
3484-Instituto Politecnico Nacional,263,0.256315297053
18592-Corporacion Universitaria para el De,262.0,0.255340714174
2134-Produban Servicios Informaticos Gene,260.0,0.253391548417
7325-Universidad Autonoma De Tamaulipas,256,0.249493216903
7125-Universidad de Monterrey,256,0.249493216903
3810-Volkswagen Group of America Inc.,256,0.249493216903
3548-Centro de Investigacion y de Estudio,256.0,0.249493216903
3454-Universidad Autonoma de Nuevo Leon,256.0,0.249493216903
3141-Benemerita Universidad Autonoma de P,256,0.249493216903
2904-Universidad Autonoma De Ciudad Juare,256,0.249493216903
28526-Universidad Autonoma del Estado de M,256.0,0.249493216903
28519-Universidad Autonoma de Guadalajara ,256.0,0.249493216903
2647-Societe Internationale de Telecommun,256,0.249493216903
263134-Universidad Autonoma de Queretaro,256,0.249493216903
262914-Comision Federal de Electricidad,256.0,0.249493216903
