OriginASN,OriginASName,#Prefixes,%country
1221-Telstra Managed Network Services,52790.0,26.5598035812
4804-Optus Vision,21485.0,10.809573403
133612-VODAFONE AUSTRALIA PTY LIMITED Publi,10717.0,5.39195709377
7545-TPG Telecom Limited,10195.0,5.12932747699
4739-Internode Pty Ltd,6697.0,3.3694071715
16509-Amazon.com Inc.,6638.0,3.3397229811
7575-AARNet,5914.0,2.97546274634
9443-Vocus Communications,5337.0,2.68516142665
4323-tw telecom holdings inc.,5220.0,2.62629616772
7474-Optus Vision,3927.0,1.97575958825
2764-iiNet Technologies (SA) Pty Ltd,3251.0,1.63564920331
8075-Microsoft Corporation,2665.0,1.34081978678
38285-Vocus Communications,2168.0,1.09076821679
9723-iseek Communications Pty Ltd,2164.0,1.0887557293
6262-Commonwealth Scientific and Industri,2086,1.04951222335
133414-FOXTEL Management Pty Ltd,2081.0,1.04699661399
703-MCI Communications Services Inc. d/b,1801.0,0.906122490051
135887-Telstra Managed Network Services,1792,0.90159439321
10143-Exetel Pty Ltd,1565,0.787385728445
17477-Macquarie Telecom,1527.0,0.768267097339
4826-Vocus Communications,949.0,0.477462655779
24436-AARNet,942.0,0.473940802681
56132-Monash University Sunway Campus Mala,923,0.464381487128
9650-CITEC,880.0,0.442747246666
4764-Aussie Broadband,778.0,0.391428815802
7573-AARNet,770.0,0.387403840832
23859-AARNet,769,0.386900718961
4802-Internode Pty Ltd,746.0,0.375328915923
9942-TPG Telecom Limited,704.0,0.354197797332
9543-Internode Pty Ltd,638.0,0.320991753833
10203-Datacom - Malaysia,564,0.283760735363
4637-Telstra Global - Customer AS Number,550.0,0.276717029166
10235-National Australia Bank Limited,546.0,0.274704541681
9555-Verizon Australia PTY Limited,542.0,0.272692054196
37978-Networking Tasmania,534.0,0.268667079227
135893-La Trobe University,513,0.258101519931
7645-Deakin University,512,0.25759839806
132321-Northern Territory Government,512.0,0.25759839806
10113-Vocus Communications,484.0,0.243510985666
9328-Datacom - Malaysia,466.0,0.234454791984
9797-Nexon Asia Pacific P/L,445.0,0.223889232689
7543-Pacnet MY,441,0.221876745204
45671-Hostway Corporation Pty Ltd,441.0,0.221876745204
24033-Australian Private Networks Pty Ltd,433.0,0.217851770234
38333-Symbio Networks,425.0,0.213826795265
17734-Symbio Networks Ltd,414.0,0.208292454681
7496-Melbourne IT,388.0,0.19521128603
7486-News Interactive Australia,384.0,0.193198798545
38809-Nextgen Networks,380.0,0.19118631106
38195-SUPERLOOP (AUSTRALIA) PTY LTD,368.0,0.185148848606
55803-Digital Pacific Pty Ltd Australia,337.0,0.169552070598
9268-Over The Wire Pty Ltd,324.0,0.163011486272
7477-SkyMesh Pty Ltd,320.0,0.160998998787
136518-NEC Australia Pty Ltd,318,0.159992755045
10148-The University of Melbourne Melbourn,316,0.158986511303
10026-Pacnet MY,313.0,0.157477145689
9893-CenITex,305.0,0.153452170719
9509-Optus Vision,290,0.145905342651
132029-Telstra Managed Network Services,290.0,0.145905342651
17983-iiNet Technologies (SA) Pty Ltd,288.0,0.144899098909
10223-Uecomm Ltd,286.0,0.143892855166
36351-SoftLayer Technologies Inc.,281.0,0.14137724581
134111-Commonwealth Scientific and Industri,277,0.139364758325
1851-The University of Adelaide,272,0.136849148969
55542-Roads and Maritime Services,268.0,0.134836661485
134369-Atos (Australia) Pty Ltd,266,0.133830417742
136247-unknown,265,0.133327295871
9822-Vocus Communications,262.0,0.131817930257
58698-1 northfields av,262,0.131817930257
65500-None,261.0,0.131314808386
9500-Globe.Net,258.0,0.129805442772
58611-Charles Darwin University,258,0.129805442772
24433-AARNet,258.0,0.129805442772
158-Ericsson Network Systems Inc.,258,0.129805442772
45213-University of Southern Queensland,257,0.129302320901
24437-AARNet,257.0,0.129302320901
24434-AARNet,257,0.129302320901
23719-AARNet,257,0.129302320901
23667-Commonwealth Bureau of Meteorology,257,0.129302320901
9983-Optus Vision,256.0,0.12879919903
9348-State Library Of Victoria,256,0.12879919903
58877-Charles Sturt University,256,0.12879919903
58686-Swinburne University of Technology,256,0.12879919903
56131-UXC Connect Pty Ltd,256.0,0.12879919903
45128-Australian Nuclear Science and Techn,256.0,0.12879919903
38474-Australian Antarctic Division Federa,256.0,0.12879919903
38470-DIBP,256.0,0.12879919903
38327-woodside energy australia woodside e,256,0.12879919903
38083-Curtin University,256,0.12879919903
38016-Nokia IP/Optical Networks Labs,256.0,0.12879919903
2647-Societe Internationale de Telecommun,256,0.12879919903
24313-NSW Department of Education,256.0,0.12879919903
24101-AARNet,256.0,0.12879919903
18292-Credit Union Services Corporation Au,256.0,0.12879919903
18191-Optus Vision,256.0,0.12879919903
17750-ENERGEX Ltd,256,0.12879919903
132909-ACT Government InTACT Group,256,0.12879919903
45510-110/330 Wattle Street,254.0,0.127792955288
