OriginASN,OriginASName,#Prefixes,%country
17676-Softbank BB Corp.,168408.0,24.5070803762
4713-NTT Communications Corporation,113183.0,16.4706241878
2516-KDDI CORPORATION,72041.0,10.4835552787
2907-Research Organization of Information,34477.0,5.01716432788
17506-UCOM Corp.,21024.0,3.0594559512
9824-Jupiter Telecommunication Co. Ltd,19816.0,2.88366529342
2497-Internet Initiative Japan Inc.,14789.0,2.15212585913
2518-BIGLOBE Inc.,14352.0,2.08853271554
2527-So-net Entertainment Corporation,13520,1.96745835522
17511-K-Opticom Corporation,12198,1.77507818173
2510-Fujitsu Limited.,11747,1.7094477292
16509-Amazon.com Inc.,10977.0,1.59739573708
9605-NTT DOCOMO INC.,10421,1.51648546744
2514-NTT PC Communications Inc.,8129,1.18294888828
4725-SoftBank Mobile Corp.,7988.0,1.16243027674
10013-FreeBit Co.Ltd.,7246.0,1.05445290251
2519-ARTERIA Networks Corporation,6591.0,0.959135948171
9595-NTT-ME Corporation,6424.0,0.934833762866
37903-Ymobile Corporation,5828.0,0.84810261052
10010-TOKAI Communications Corporation,5581.0,0.8121586598
18126-Chubu Telecommunications Company Inc,5102,0.742453589375
9617-Jupiter Telecommunications Co. Ltd.,4544,0.661252275601
4323-tw telecom holdings inc.,4516.0,0.657177657706
4694-Yahoo Japan Corporation,4015.0,0.584271101791
4685-Asahi Net,3536,0.514566031366
7679-QTnetInc.,2716,0.395237935857
4721-Jupiter Telecommunications Co. Ltd.,2468,0.359148463069
7522-STNet Incorporated,2068,0.300939635991
8075-Microsoft Corporation,1908.0,0.27765610516
7671-NTT SmartConnect Corporation,1764,0.256700927412
9365-its communications Inc.,1580,0.229924866956
18081-Kintetsu Cable Network Co. Ltd.,1568,0.228178602144
7684-SAKURA Internet Inc.,1344,0.195581658981
9370-SAKURA Internet Inc.,1294.0,0.188305555596
131932-,1280.0,0.186268246648
9371-SAKURA Internet Inc.,1274,0.185395114242
18144-Energia Communications Inc.,1132,0.16473098063
2506-NTT WEST CHUGOKU CORPORATION,1093.0,0.159055619989
9597-KDDI Web Communications Inc.,1081,0.157309355177
4704-Rakuten Communications Corp.,1072.0,0.155999656568
7506-GMO InternetInc,1031.0,0.150033251792
4673-NTT DATA CORPORATION,1008.0,0.146686244236
2500-WIDE Project,970,0.141156405663
2914-NTT America Inc.,967.0,0.14071983946
7524-ITEC HANKYU HANSHIN CO.LTD.,917.0,0.133443736075
2522-,895,0.130242250586
